,text,airline_sentiment
742,@AmericanAir My flight 1389 from Las Vegas to DFW was Cancelled Flightled! I've been on hold forever and I still have not spoken to anyone! Pls Help,1
743,@JetBlue seriously?? What is going on?! http://t.co/mTHM9waObu,1
744,@united you really screwed up dealing mechanical failure from Maui to San Francisco. Poor communication bad help in getting connections,1
745,@JetBlue really not acceptable. Just informed plane won't start. Chartering bus to take passengers to jfk.,1
746,@USAirways if you get my bag from E Gate to B Gate at the Charlotte airport before my 6 pm flight (Late Flight cause of yall) I’ll ride US for life,1
747,@united this is nuts they said a flight was on the ground now it's still in Albany and they won't have a plane.  Someone is compensating me,1
748,@USAirways Thx to gate agt John Pascucci for finding us a flight from CLT to PVD after our original one was Cancelled Flightled http://t.co/YiwLhQhZgp,0
749,@SouthwestAir is there a way to know who checked my bag on the curb? She was awesome!!! And want to be sure she gets a high five!,0
750,"@united I'm not sure how you can help. Your flight experience is terrible, planes are dirty and staff is rude. Start over perhaps?",1
751,@USAirways @AmericanAir. delay and mechanical issues on both my weekend flights. Ridiculous. Will tweet as long as we are delayed,1
752,@JetBlue thanks for your reply. It was flight 1572.,0
753,"@SouthwestAir was earlier, for reFlight Booking Problems flight I'm on now. Didn't get a screencap, just said ""unspecified error"" and to call SWA",1
754,"@USAirways I been sitting on this plane for 40 minutes, and they are saying another 15 minutes something about paper work. This sucks !!",1
755,@USAirways Seat 8D on Flight 545 last night is the worst seat I've ever been in.  No leg room! #dividendsmember http://t.co/NUhpLNXRIq,1
756,"@AmericanAir Haha I had a boarding pass for 12B, was boarding the plane and the gate agent told me to go to 41G. I'm here now. No worries.",0
757,@USAirways How the heck does one get the Internet desk to authorize a waiver? Would that involved being on hold for another hour?,1
758,@AmericanAir r u serious?? 304min #delay with #AmericanAirlines #AA2444 #ohio - #dallas missed my connecting flight http://t.co/DNMsblzumr,1
759,@united we just left @flySFO (delayed). http://t.co/XzBAjMiekx,1
760,@USAirways I've been trying to call you for days and every time the system is overloaded and disconnects. Really?  A global company?  Help!,1
761,@united - SERIOUSLY it's 2015?!?!  NO WiFi on a 5hr flight from CLE-SFO #1589.  You're the ONLY airline w/out WiFi...and pls no 'unwind' BS.,1
762,"@JetBlue Yep, still waiting for bags at #JFK. What's the holdup? Looks like we are the only flight that got in at this time..??",1
763,"@united sorry, I hate united. i won't get to see my family until Thursday",1
764,@united I appreciate the follow up.,0
765,@VirginAmerica why can't we book seats on your flights when we buy them or even during check in? Creates so much anxiety! #frustrated,1
766,@AmericanAir AA I need a Hail Mary. How do I get from Dallas to Joplin JLN in the next 14 hours. Willing to fly to other airports and drive,1
767,"@AmericanAir Flight Cancelled Flightled, can't go home until tomorrow. I could use dinner and a play, @AmericanAir! It's my first time in NYC.",1
768,@JetBlue seriously? System down? No IT?,1
769,@AmericanAir fantastic thanks! Will try and tweet a photo of the view :),0
770,"@SouthwestAir @FortuneMagazine 
great news.",0
771,.@USAirways I rebooked myself - but Cancelled Flighting flight because crew expired after boarding is unacceptable. You started delaying at 1:30pm.,1
772,@JetBlue thanks!,0
773,@AmericanAir Can't unload flight #3322 because jetway is broken.  #steps #planB? #waiting nearly an hour,1
774,@USAirways I wish we were on our way. Now there's a problem w/de-icing.Three &amp; 1/2 hour delay so far &amp; sill not sure if we'll be taking off.,1
775,@JetBlue if I had made as many mistakes as you in as short a period of time. I would I have lost my job at this point!!!,1
776,@united you advertise the flight and its still on you website and still can't be book. spent over 2 hours with united support,1
777,@JetBlue had a great flight to Orlando from Hartford a few weeks ago! Was great to get out on time and arrive early!,0
778,@USAirways Easily the most ridiculous experience trying to spend money with your company.,1
779,@united you guys are awesome! Thanks!,0
780,@AmericanAir @USAirways wonderful FC FA on flight 2062 pre dawn!  Nice start to the day!,0
781,@AmericanAir how do you refuse a customer who is willing to pay to upgrade when half of your first class is empty,1
782,"@united diverged to Burlington, Vermont. This sucks.",1
783,@VirginAmerica @ladygaga @carrieunderwood  I'm Lady Gaga!!! She is amazing! 😊,0
784,@JetBlue tells me $130 paid &amp; confirmed flight will now cost me $566.80 CASH ONLY @ airport  22 hours before my flight  #RIPOFF #NoSupport,1
785,@AmericanAir thinks it's a good cs to get everyone through the gate for flight 4275 then we wait bc plane not ready http://t.co/rxmjWoo7Qi,1
786,@united thanks United I understand that. But he would actually like his own bag back! What have you done with it?! He also wants the money..,1
787,@USAirways @AmericanAir no one appreciates the sass of the gate agent at Gate C38 at LGA flight US626. Irritated customers,1
788,@united splitting up my flights quadruples the price,1
789,@united A friend traveled via UA1470 today and never got their luggage. What recourse does the person have? Buy clothes and get reimbursed?,1
790,"@AmericanAir Why can't you handle your customers needs? Cancelled Flightled flight, 800 number leads to a quick ""Goodbye"" Very Sad!",1
791,"@USAirways this has been my WORST flying experience with you guys, you need to do better",1
792,@SouthwestAir I am absolutely sick of 300s and no wifi!,1
793,"@SouthwestAir Beautiful, thanks a ton!",0
794,@united thanks for ruining my wedding anniversary. Flight UA4904 from EWR to RDU is delayed by over 3 hours and will reach home the nxt day,1
795,"@united I just sent an email to Customer Care, telling them I may have to break up with you 😢. I sincerely hope they can help me!!",1
796,"@AmericanAir I have got a flight for
The next day !! What about a credit ! You guys are a multimillion dollar company give us back a Credit",1
797,@USAirways still waiting #brokenpromises #notnice #neveragain #tellyourstory,1
798,@USAirways Excited that I'll be flying from Syracuse to interview in Dallas on Friday for the FA position- this is a goal &amp; dream of mine!,0
799,@AmericanAir You've now put me on a BA flight - can I get access for 2 for the lounge? Been at ORD for 11.5 hrs now and still have 5 to go.,1
800,@united I like delays less than you because I'm the one on the plane. Connect me with a voucher,1
801,"@SouthwestAir I love you guys, but even Comcast has a better phone help system. A simple callback system would fix most of the problem...",1
802,@VirginAmerica Had to spend 5 hours worrying that items in carryon would be broken/stolen since I couldn't carry them on plane or lock bag.,1
803,@AmericanAir I need assistance reFlight Booking Problems a flight from dfw to lit,1
804,"@SouthwestAir Please get back with my about my airtran credit Q4VNMB, I call and I'm being told that I will, but I never get email/call back",1
805,@AmericanAir from the rude ticket counter employees to forcing my wife on standby and then pushing her down the list.. it was a very bad day,1
806,.@SouthwestAir you've got a mess here at DTW but your staff is doing great.,0
807,@JetBlue That's why I love JetBlue! #truebluemember4life,0
808,"@USAirways so i ask for ice and the attendant snaps ""i dont have ice on this cart"" not 5 min Late Flightr 2 cups of ice to the people 2 rows ahead.",1
809,@united that's exactly the point. It fits. I'm premier access. Boarding group 2. This was a return ticket. I've been doing this for 15 yrs,0
810,@USAirways @HirasmusBidragi will try.. Now stuck on tarmac waiting on gate. :( may miss 9:25 connection #883),1
811,"@united is really getting horrible. So much for tucking in my kids tonight. Delta transfers miles/status, right? http://t.co/H6HN33JJJE",1
812,@USAirways -- I've been on hold 40 mins to Cancelled Flight my reservation for this afternoon. Is there another way? Web tells me to call.,1
813,@SouthwestAir amazing service by your SW stewardesses! From den to Cun and from CUN to Atl and atl to lax. Thank u!,0
814,"@united I guess you have to ""follow"" me in order for me to send you a DM.. I tried and it won't send.",1
815,@united terminal at MIA should have food open before 5am esp when there are flights at 6am. Two hours early like recommended. Can't eat.,1
816,@USAirways They're also saying the CLT flights are delayed but you're not showing it in your system which makes it impossible to figure out,1
817,"@united I did already rebook, and now I will miss my first appointments in London tomorrow morning. Thanks for ruining my trip - AGAIN!",1
818,@JetBlue time to reevaluate my nyc carrier.,1
819,@JetBlue thanks! Have a good Sunday.,0
820,"@AmericanAir yes, for tomorrow at 9 am. But I have to work though 😒 I'm really mad about the situation",1
821,@USAirways they said because there was no meal on my flight they would not - what airline serves food anymore? Update in policy?,1
822,@united somehow I knew that you'd wait until I was airborne to respond. #hacks #jokers #neveragain.,1
